Date,Open,High,Low,Close,SMA_14,EMA_14,RSI_14,ATR_14,STOCH_K,STOCH_D,High_pct_change,Low_pct_change,Close_pct_change,INDEX_FUTURES_Buy_Amount in Crore,INDEX_FUTURES_Buy_No. of Contracts,INDEX_FUTURES_OI_Amount in Crore,INDEX_FUTURES_OI_No. of Contracts,INDEX_FUTURES_Sell_Amount in crore,INDEX_FUTURES_Sell_No. of Contracts,INDEX_OPTIONS_Buy_Amount in Crore,INDEX_OPTIONS_Buy_No. of Contracts,INDEX_OPTIONS_OI_Amount in Crore,INDEX_OPTIONS_OI_No. of Contracts,INDEX_OPTIONS_Sell_Amount in crore,INDEX_OPTIONS_Sell_No. of Contracts,INTEREST_RATE_FUTURES_Buy_Amount in Crore,INTEREST_RATE_FUTURES_Buy_No. of Contracts,INTEREST_RATE_FUTURES_OI_Amount in Crore,INTEREST_RATE_FUTURES_OI_No. of Contracts,INTEREST_RATE_FUTURES_Sell_Amount in crore,INTEREST_RATE_FUTURES_Sell_No. of Contracts,STOCK_FUTURES_Buy_Amount in Crore,STOCK_FUTURES_Buy_No. of Contracts,STOCK_FUTURES_OI_Amount in Crore,STOCK_FUTURES_OI_No. of Contracts,STOCK_FUTURES_Sell_Amount in crore,STOCK_FUTURES_Sell_No. of Contracts,STOCK_OPTIONS_Buy_Amount in Crore,STOCK_OPTIONS_Buy_No. of Contracts,STOCK_OPTIONS_OI_Amount in Crore,STOCK_OPTIONS_OI_No. of Contracts,STOCK_OPTIONS_Sell_Amount in crore,STOCK_OPTIONS_Sell_No. of Contracts,P/E,P/B,Div Yield%,SPX_Close,SPX_High,SPX_Low,SPX_Open,SPX_Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,expiry,put_ratio,call_ratio,days_to_expiry
2024-12-10,24652.65,24677.8,24510.65,24610.05,24272.114285714284,24364.77011723852,57.58797461449191,283.0235881303598,84.46632384296996,86.0696517412935,0.1020174301748405,-0.5760029854802627,-0.1728008956440876,2058.45,29651.0,24294.99,363444.0,1843.33,27904.0,960364.19,14748338.0,498075.29,7573007.0,964758.23,14866060.0,0.0,0.0,0.02,85.0,0.0,0.0,16414.49,241735.0,336120.68,4962753.0,23353.87,354261.0,62994.35,910164.0,69227.09,1039419.0,67327.24,978935.0,22.65,3.67,1.24,6034.910156,6065.399902,6029.890137,6057.589844,4048410000.0,14.11,14.67,13.7,13.78,2024-12-12,-0.0021356730412349,0.0019206860114429,2.0
2024-12-11,24620.5,24691.75,24583.85,24641.8,24364.39285714286,24401.707434940046,58.28296991260912,270.5147604067628,85.59132610508752,85.02841435828681,0.2893929855201966,-0.1488596900956579,0.0865132714607716,1935.43,29474.0,24081.02,359564.0,2501.16,38532.0,1094396.03,16983969.0,541125.06,8240474.0,1111670.26,17284432.0,0.0,0.0,0.02,85.0,0.0,0.0,17030.37,253117.0,336030.63,4956023.0,18930.02,280917.0,65812.18,937645.0,74617.18,1122778.0,69492.53,995802.0,22.68,3.67,1.24,6084.189941,6092.589844,6060.149902,6060.149902,4269950000.0,13.78,14.11,13.18,13.27,2024-12-12,-0.0008326394671107,0.0032290164700148,1.0
2024-12-12,24604.45,24675.25,24527.95,24548.7,24410.21071428572,24421.306443614707,55.41540033956247,261.713706091994,68.60524177163767,79.55429723989839,0.2877528252003165,-0.3109193662122095,-0.2265850283180481,2403.37,37225.0,24236.14,361468.0,2534.21,38241.0,1402062.76,22024491.0,612720.8,9354574.0,1405343.66,22062205.0,0.0,0.0,0.02,85.0,0.0,0.0,17045.21,251408.0,336841.43,4954809.0,18897.29,277728.0,66064.51,948261.0,79540.95,1193951.0,69784.75,1002526.0,22.6,3.66,1.23,6051.25,6079.680176,6051.25,6074.290039,3678010000.0,13.27,13.4,12.95,13.19,2024-12-12,-0.0022130143124516,-0.0001808615921103,0.0
2024-12-13,24498.35,24792.3,24180.8,24768.3,24449.239285714284,24467.572251132744,60.36853113875554,286.6984413711372,90.91324664770411,81.7032715081431,1.1998767263917804,-1.296209744737908,1.101910945022831,1231.49,18701.0,22641.2,338495.0,2605.49,39018.0,2347701.46,37218287.0,371669.49,5429287.0,2392381.81,37948182.0,0.0,0.0,0.02,85.0,0.0,0.0,17359.65,254782.0,336547.36,4978838.0,22531.05,334653.0,82206.81,1177796.0,84564.84,1274651.0,85370.26,1228804.0,22.8,3.69,1.22,6051.089844,6078.580078,6035.77002,6068.169922,3584960000.0,13.19,14.72,12.47,13.05,2024-12-19,6.735147469116853e-05,0.0204768892598889,6.0
2024-12-16,24753.4,24781.25,24601.75,24668.25,24483.07857142857,24494.329284315045,57.24802613640863,279.0414098446274,80.74969524583506,80.08939455505895,0.1125097966339918,-0.6126431116533545,-0.343993148415981,5436.78,79570.0,22809.14,339972.0,4955.84,72045.0,2189108.68,30952371.0,487572.5,7327629.0,2108293.23,29758082.0,0.0,0.0,0.02,85.0,0.0,0.0,32653.04,476998.0,339797.12,5019560.0,24893.57,365222.0,120940.27,1729055.0,88622.39,1331190.0,121486.73,1739998.0,22.71,3.68,1.22,6074.080078,6085.189941,6059.140137,6063.790039,4391100000.0,13.05,14.51,13.05,14.02,2024-12-19,-0.0102369775465188,0.0099622678096744,3.0
2024-12-17,24584.8,24624.1,24303.45,24336.0,24487.44285714285,24473.21871307304,48.31621104174239,285.167023427154,46.99817147501024,72.88703778951647,0.1598548696755689,-1.14440629982753,-1.012007419218376,2266.03,33000.0,22218.11,331676.0,3176.61,47480.0,1017380.79,15405236.0,534318.73,8051675.0,1022274.27,15534696.0,0.0,0.0,0.02,85.0,0.0,0.0,16032.54,230794.0,338476.06,5008222.0,19640.13,284164.0,77445.62,1088150.0,91810.33,1376808.0,78202.76,1099686.0,22.4,3.63,1.24,6050.609863,6057.680176,6035.189941,6052.549805,4544500000.0,14.02,14.98,13.18,14.49,2024-12-19,-0.0034492857375288,0.016888483941297,2.0
2024-12-18,24297.95,24394.45,24149.85,24198.85,24507.77857142857,24436.636217996635,45.18245936731129,282.2693788966432,29.196217494089566,52.31469473831162,0.3971528462277681,-0.6095164406873921,-0.4078533374214787,3263.43,49499.0,21986.03,330435.0,4488.05,65560.0,1589605.92,24486661.0,669678.01,10244186.0,1621276.08,25031558.0,0.0,0.0,0.02,85.0,0.0,0.0,22608.91,324034.0,333203.19,5000409.0,28969.13,418619.0,91404.17,1303332.0,96147.56,1462246.0,95418.14,1365248.0,22.27,3.61,1.25,5872.160156,6070.669922,5867.790039,6047.649902,5246960000.0,14.49,15.24,14.27,14.37,2024-12-19,-0.0122623513506283,0.0083155163295669,1.0
2024-12-19,23877.15,24004.9,23870.3,23951.7,24494.964285714286,24371.978055597086,40.13116205520179,285.5751375468829,8.24345536482874,28.14594811130952,0.5350303532875573,-0.0286885160079916,0.3122231924664345,2782.06,40179.0,22147.73,334653.0,3592.84,50423.0,1815219.78,28171527.0,790191.79,12174770.0,1834524.62,28490589.0,0.0,0.0,0.02,85.0,0.0,0.0,27301.24,400505.0,334268.87,5060264.0,28243.47,413564.0,89340.63,1298916.0,98257.73,1511093.0,90891.72,1324241.0,22.05,3.57,1.26,5867.080078,5935.52002,5866.069824,5912.709961,4896880000.0,14.37,15.44,13.87,14.51,2024-12-19,0.0030510341477101,0.0051450864110664,0.0
2024-12-20,23960.7,24065.8,23537.35,23587.5,24445.78214285714,24267.380981517475,34.08404702039668,302.9233420078199,3.798091487428158,13.745921448782155,0.4386349313667737,-1.7668515527509725,-1.5575504889256186,3153.15,46323.0,23543.92,358175.0,4672.5,70325.0,2204572.65,35050633.0,493409.33,7229254.0,2286120.58,36326121.0,0.0,0.0,0.02,85.0,0.0,0.0,35731.97,539454.0,333438.8,5083570.0,38706.18,579302.0,96054.65,1393233.0,99787.86,1541976.0,96249.8,1395928.0,21.71,3.52,1.28,5930.850098,5982.060059,5832.299805,5842.0,8223220000.0,14.51,15.55,14.4,15.07,2024-12-26,0.0016401858042545,0.0016401858042545,6.0
2024-12-23,23738.2,23869.55,23647.2,23753.45,24395.51785714286,24198.85685064848,38.62240121617395,301.4323890072613,16.366252650712052,9.46926650098965,0.553327548002791,-0.38334835834225,0.0642424446672452,5932.81,90120.0,25551.02,394658.0,7468.68,113124.0,1958881.07,26929926.0,533184.39,8099805.0,1988384.01,27386182.0,0.0,0.0,0.02,85.0,0.0,0.0,129018.49,1976340.0,329580.83,5131834.0,129755.91,1976028.0,132217.99,1930245.0,97428.2,1544278.0,130236.18,1905675.0,21.86,3.54,1.27,5974.069824,5978.25,5902.569824,5940.25,3593280000.0,15.07,16.88,13.42,13.52,2024-12-26,-0.0100344592260576,0.0110286373861538,3.0
2024-12-24,23769.1,23867.65,23685.15,23727.65,24342.675,24136.02927056202,38.18225541504109,292.9372183638855,14.412299303241646,11.525547813793954,0.4146139315329689,-0.3531896453799138,-0.174386072674174,5702.37,84818.0,26228.64,401917.0,6346.48,93427.0,1576012.6,23769265.0,618336.66,9358384.0,1604490.07,24067808.0,1.63,80.0,0.02,85.0,1.63,80.0,126822.54,1958884.0,337422.85,5224367.0,120276.06,1855105.0,112929.3,1681510.0,95465.74,1512508.0,108614.41,1616132.0,21.84,3.54,1.27,6040.040039,6040.100098,5981.439941,5984.629883,1757720000.0,13.52,15.03,12.98,13.18,2024-12-26,-0.0113214215094387,0.0097142929265308,2.0
2024-12-26,23775.8,23854.5,23653.6,23750.2,24274.23214285714,24084.58536782042,38.8383224320084,286.3631313378938,16.960835093031758,15.913129015661818,0.3310088409222854,-0.5139679842528989,-0.1076725073393894,6641.65,104042.0,21563.79,330223.0,7650.1,113853.0,2741999.98,37846089.0,510346.4,7976632.0,2715103.34,37481166.0,0.0,0.0,0.02,85.0,0.0,0.0,91189.96,1427566.0,339463.44,5266290.0,89221.79,1389613.0,59509.66,890482.0,93369.33,1483421.0,57628.48,858833.0,21.86,3.54,1.27,6037.589844,6049.75,6007.370117,6024.970215,2904530000.0,13.18,14.39,13.08,14.04,2024-12-26,-0.0010851369880298,-0.0010851369880298,0.0
2024-12-27,23801.4,23938.85,23800.6,23813.4,24212.489285714284,24048.427318777696,40.736672476908495,279.3836219566155,21.996892306466613,17.79000890091334,0.5774870385775505,-0.0033611468233083,0.0504172023494416,5030.46,80567.0,16652.09,245206.0,6826.32,107836.0,2625193.57,41893488.0,257913.8,3131191.0,2711105.09,43387490.0,0.0,0.0,0.02,80.0,0.0,0.0,42741.59,672894.0,326818.62,5068156.0,39601.03,622279.0,14634.95,223213.0,11564.09,185455.0,17785.75,267811.0,21.92,3.55,1.27,5970.839844,6006.169922,5932.950195,6006.169922,3159610000.0,14.04,14.24,13.04,13.24,2025-01-02,-5.882006940771678e-05,0.0083440469888325,6.0
2024-12-30,23796.9,23915.35,23599.3,23644.9,24142.91071428572,23994.623676274,37.403366993395295,282.00264895971435,8.570062552293146,15.842596650597171,0.4977539091226045,-0.8303602570082749,-0.6387386592371275,1609.73,23769.0,17917.4,265655.0,2786.45,43420.0,1372652.01,14460746.0,293446.92,3083818.0,1401617.3,14946026.0,0.0,0.0,0.02,80.0,0.0,0.0,15979.18,248597.0,329965.8,5120070.0,14752.93,230941.0,45378.68,684138.0,26482.84,421615.0,44560.83,677016.0,21.76,3.52,1.28,5906.939941,5940.790039,5869.160156,5920.669922,3433250000.0,13.24,14.37,13.24,13.97,2025-01-02,-0.0124764149952305,0.0085347251112539,3.0
2024-12-31,23560.6,23689.85,23460.45,23644.8,24073.964285714286,23947.980519437468,37.40141102275995,278.2453168911632,13.841648834328096,14.802867897695952,0.548585350118418,-0.4250740643277243,0.3573762977173788,2404.87,34260.0,18546.54,276426.0,3831.89,56298.0,2448673.92,28131073.0,324617.46,3275597.0,2403623.55,27675692.0,0.0,0.0,0.02,80.0,0.0,0.0,30220.85,472696.0,333325.35,5193600.0,28307.0,441368.0,56290.99,836639.0,36121.79,569333.0,55159.3,822097.0,21.79,3.53,1.27,5881.629883,5929.740234,5868.859863,5919.740234,3128350000.0,13.97,14.64,13.97,14.45,2025-01-02,-0.0025720906937852,0.0186497797169851,2.0
2025-01-01,23637.65,23822.8,23562.8,23742.9,24009.757142857143,23920.63645017914,40.67870890546588,276.9420799703658,21.20734316927589,14.539684851965712,0.7832842943355105,-0.3166558435377551,0.4452642288890815,3071.63,15881.0,27074.86,140214.0,3973.13,20478.0,1236447.75,6572717.0,351569.07,1875971.0,1251666.07,6669340.0,0.0,0.0,8.22,400.0,0.0,0.0,14669.14,205180.0,389108.86,5460969.0,18160.49,253083.0,42185.99,569469.0,42607.18,602605.0,41991.72,568839.0,21.88,3.54,1.27,,,,,,14.45,14.84,14.31,14.51,2025-01-02,-0.0015927979304204,0.0153293580368605,1.0
2025-01-02,23783.0,24226.7,23751.55,24188.65,23984.039285714283,23956.371590155257,52.77673267401523,291.7176456867682,54.67582685737895,29.90827295366098,1.8656182987848493,-0.1322373123659787,1.705630071900103,1041.63,15698.0,21496.17,321229.0,1808.97,27832.0,1088802.53,7492222.0,481872.48,4217262.0,1074262.21,7427144.0,0.0,0.0,0.02,80.0,0.0,0.0,9580.26,148240.0,331621.7,5149118.0,10339.17,159247.0,34351.86,510576.0,47033.9,734638.0,34329.48,509160.0,22.29,3.61,1.25,5868.549805,5935.089844,5829.529785,5903.259766,3621680000.0,14.51,14.8,13.63,13.74,2025-01-02,0.0154311903460455,0.0175335323550436,0.0
2025-01-03,24196.4,24196.45,23976.0,24004.75,23929.5,23962.82204480122,48.39191343901891,286.6270995662848,41.20987280436096,39.03101427700527,0.0002066423104233,-0.9108793043593322,-0.7920599758641841,5504.56,86847.0,22492.94,332151.0,3633.43,54997.0,2975934.97,18450952.0,335428.26,3588609.0,3000875.58,18621192.0,0.0,0.0,0.02,80.0,0.0,0.0,35849.31,542080.0,343190.09,5249530.0,24240.56,371426.0,71278.11,1057780.0,54571.91,837073.0,72222.91,1072361.0,22.12,3.58,1.26,5942.470215,5949.339844,5888.660156,5891.069824,3667340000.0,13.74,13.98,13.23,13.54,2025-01-09,-0.0081169099535468,0.0001487824635069,6.0
2025-01-06,24045.8,24089.95,23551.9,23616.05,23854.34285714286,23916.58577216106,40.69572819051191,304.58587816869294,13.37171830017607,36.419139320638656,0.18360794816559,-2.0539969558093216,-1.787214399188216,3470.69,52156.0,23621.38,350540.0,5391.47,79821.0,2058006.21,21307236.0,432468.9,4005587.0,2090652.89,21748428.0,0.0,0.0,0.02,80.0,0.0,0.0,23676.52,364770.0,344865.06,5293273.0,25100.13,381599.0,71053.99,1083426.0,59919.3,920014.0,71093.16,1082521.0,21.76,3.52,1.28,5975.379883,6021.040039,5960.009766,5982.810059,4940120000.0,13.54,15.92,13.54,15.65,2025-01-09,-0.0019046985336316,0.018888953580251,3.0
2025-01-07,23679.9,23795.2,23637.8,23707.9,23809.47857142857,23888.761002539584,43.00251630171493,295.626172585215,26.4935760171307,27.025055707222577,0.4869108399950982,-0.1777879129557227,0.1182437425833723,5422.57,82846.0,23262.68,348139.0,5180.72,75329.0,1406983.44,9494430.0,516785.89,4690705.0,1383768.01,9392531.0,0.0,0.0,0.02,80.0,0.0,0.0,26860.12,413554.0,338202.12,5318015.0,29003.08,452167.0,85750.68,1281301.0,63343.72,999999.0,84450.16,1262374.0,21.84,3.54,1.27,5909.029785,6000.680176,5890.680176,5993.259766,4517330000.0,15.65,15.65,14.35,14.66,2025-01-09,-0.0202661328806287,0.0135177935717634,2.0
2025-01-08,23746.65,23751.85,23496.15,23688.95,23773.057142857146,23862.119535534308,42.634053971331184,292.7743031148423,29.820554649265905,23.228616322190888,0.021897825588018,-1.0548856365003063,-0.2429816416210317,3385.21,50610.0,24540.62,365959.0,3420.62,49148.0,2085580.44,13372339.0,488537.01,4453332.0,2138214.37,13718738.0,0.0,0.0,0.05,257.0,3.62,177.0,22216.01,344463.0,341278.78,5338487.0,19812.79,310453.0,56701.48,864125.0,67422.78,1061386.0,55641.98,847404.0,21.83,3.53,1.27,5918.25,5927.890137,5874.779785,5910.660156,4441740000.0,14.66,14.88,14.1,14.47,2025-01-09,-0.0103867282332456,0.0106688732937065,1.0
2025-01-09,23674.75,23689.5,23503.05,23526.5,23742.68571428571,23817.37026412973,39.50878043773756,285.1797100352108,8.619902120717686,21.644677595704763,0.0623026642308788,-0.7252452507418272,-0.6261945743883252,2890.44,42877.0,26019.66,386427.0,4256.11,60181.0,1729367.35,11124785.0,551819.77,4902739.0,1759327.04,11263403.0,0.0,0.0,0.09,457.0,4.08,200.0,22755.65,353396.0,339263.72,5335065.0,25174.91,390984.0,68211.56,1018083.0,71868.11,1136620.0,74276.26,1109115.0,21.68,3.51,1.28,,,,,,14.47,14.89,13.75,14.66,2025-01-09,-0.0073812817453193,-0.0052693270256285,0.0
2025-01-10,23551.9,23596.6,23344.35,23431.5,23731.542857142857,23765.920895579104,37.76531597632093,282.8275878898386,9.87703292344322,16.105829897808935,0.1897936047622361,-0.8812452498524658,-0.51121140969519,2426.55,35749.0,26911.55,395923.0,4613.4,65257.0,2547609.81,15504536.0,324450.47,3715472.0,2568576.19,15603360.0,0.0,0.0,0.13,657.0,4.07,200.0,26276.96,406058.0,335581.07,5318975.0,29729.85,465704.0,67533.06,1022060.0,77797.65,1242673.0,72619.82,1102017.0,21.59,3.49,1.28,5827.040039,5890.350098,5807.779785,5890.350098,4751930000.0,14.66,15.52,14.66,14.92,2025-01-16,-0.0022036438673738,0.0190260658375756,6.0
2025-01-13,23195.4,23340.95,23047.25,23085.95,23683.864285714288,23675.25810950189,32.19937176595548,290.07204589770726,3.281190385349163,7.259375143170021,0.6274951067884118,-0.6387042258378879,-0.4718607999862073,3326.09,49611.0,27748.91,406956.0,4346.38,59592.0,1121816.16,8412079.0,457451.98,4711067.0,1135090.6,8482157.0,0.0,0.0,0.13,657.0,0.0,0.0,28502.8,448559.0,334427.8,5373306.0,24634.89,390470.0,86536.58,1304849.0,81056.67,1314800.0,86821.73,1311520.0,21.25,3.44,1.3,5836.220215,5838.609863,5773.310059,5782.02002,4421200000.0,14.92,16.19,14.45,16.0,2025-01-16,0.0001983151831828,0.0131319140864136,3.0
2025-01-14,23165.9,23264.95,23134.15,23176.05,23644.464285714286,23608.69702823497,34.89380018197036,282.1383283335853,10.920344228241907,8.026189179011427,0.4275681065704301,-0.1370548953418602,0.0438143996132151,5425.69,83944.0,28987.28,427254.0,6844.73,101344.0,1263106.6,9222241.0,626147.06,5875235.0,1245878.8,9048044.0,0.0,0.0,0.13,657.0,0.0,0.0,31612.06,521664.0,333057.14,5496338.0,29364.76,480934.0,83910.35,1311498.0,84315.46,1412171.0,87336.16,1374007.0,21.34,3.46,1.3,5842.910156,5871.919922,5805.419922,5859.27002,4142280000.0,16.0,16.0,15.12,15.47,2025-01-16,-0.0071613880747133,0.014422060010619,2.0
2025-01-15,23250.45,23293.65,23146.45,23213.2,23606.10714285714,23555.96409113698,36.022756572546506,272.49987630975784,14.07011742761462,9.423884013735227,0.1858028554286077,-0.4473031704762704,-0.1602119528869333,3412.07,53398.0,30606.19,441589.0,3870.15,53025.0,1899501.08,13152373.0,576720.82,5502748.0,1892107.75,13069432.0,0.0,0.0,0.13,657.0,0.0,0.0,30958.01,500971.0,338994.32,5521306.0,26999.45,431535.0,85997.15,1351096.0,89042.0,1464600.0,84588.36,1328393.0,21.37,3.46,1.3,5949.910156,5960.609863,5905.209961,5905.209961,4544570000.0,15.47,15.66,15.2,15.26,2025-01-16,-0.0021698504760123,0.002131141547798,1.0
2025-01-16,23377.25,23391.65,23272.05,23311.8,23570.27857142857,23523.408878985385,39.04392272656026,265.78202800191804,22.429946161346315,15.806802605734278,0.0615983488220447,-0.4500101594498956,-0.2799730507223935,2317.56,35638.0,30829.01,442706.0,2130.92,31005.0,1445985.08,9587421.0,613804.13,5712833.0,1514719.82,9971147.0,0.0,0.0,0.13,657.0,0.0,0.0,24990.63,413830.0,343178.66,5585017.0,23326.28,384165.0,81376.35,1292674.0,92142.16,1510033.0,81516.75,1293775.0,21.46,3.48,1.29,5937.339844,5964.689941,5930.720215,5963.609863,4285810000.0,15.26,15.57,13.96,15.47,2025-01-16,-0.0033044947545156,-0.0033044947545156,0.0
2025-01-17,23277.1,23292.1,23100.35,23203.2,23538.72857142857,23480.714361787337,36.97296623607192,261.90116885892394,13.222264614862912,16.574109401274615,0.0644410171370145,-0.7593299852644875,-0.3174794110950153,2815.95,43462.0,31854.76,448836.0,3696.92,50754.0,2437269.06,15371682.0,380492.59,4360298.0,2413397.31,15155714.0,0.0,0.0,0.13,657.0,0.0,0.0,25043.77,399042.0,341293.53,5519097.0,29675.49,467758.0,80976.0,1260149.0,96952.51,1569503.0,81427.21,1263451.0,21.36,3.46,1.39,5996.660156,6014.959961,5978.439941,5995.399902,4366830000.0,15.47,16.38,14.05,15.75,2025-01-23,-0.0033122682808425,0.0224641385739632,6.0
2025-01-20,23290.4,23391.1,23170.65,23344.75,23517.29642857143,23462.58578021569,41.34035350151577,258.9403710832863,25.22362117936325,20.291943985190823,0.4323669838216479,-0.5141603407412496,0.2333579500566694,2317.56,34281.0,34023.86,478666.0,4724.15,63623.0,1062407.33,7952739.0,453061.12,4965614.0,1076866.58,8092725.0,0.0,0.0,0.13,657.0,0.0,0.0,23733.87,375303.0,341337.48,5519409.0,24578.94,383327.0,91697.77,1392038.0,101477.24,1635433.0,92546.73,1402490.0,21.4,3.48,1.34,,,,,,15.75,17.02,15.18,16.42,2025-01-23,-0.0038814275409611,0.008999416068423,3.0
2025-01-21,23421.65,23426.3,22976.85,23024.65,23465.992857142857,23404.1943428536,35.371289781115294,272.54820172019447,3.824458935072435,14.090114909766196,0.0198534262103558,-1.899097629757096,-1.6950129474225768,2563.33,35974.0,36134.86,505985.0,2861.05,42275.0,1160710.96,8596748.0,536970.12,5542500.0,1164323.33,8632021.0,0.0,0.0,0.13,657.0,0.0,0.0,23964.53,371829.0,346618.16,5572326.0,23352.82,371408.0,94652.15,1413788.0,105571.26,1687887.0,95464.37,1427082.0,21.07,3.43,1.36,6049.240234,6051.509766,6006.879883,6014.120117,4702920000.0,16.42,17.45,15.2,17.06,2025-01-23,-0.0180025745410763,0.0033451955775958,2.0
2025-01-22,23099.15,23169.55,22981.3,23155.35,23392.185714285715,23371.01509713979,39.229613179299214,266.52690159732344,14.63594621187272,14.561342108769464,0.3047731193571963,-0.5101919334694228,0.243298995850484,3872.36,58563.0,38554.12,532440.0,6302.96,75418.0,2995531.97,20722556.0,536479.05,5797860.0,2970052.47,20563484.0,0.0,0.0,0.13,657.0,0.0,0.0,27668.15,443381.0,343328.31,5611445.0,33125.88,525352.0,128147.05,1969516.0,107629.12,1755409.0,129566.56,1995926.0,21.19,3.45,1.35,6086.370117,6100.810059,6076.129883,6081.390137,4323040000.0,17.06,17.3,15.91,16.77,2025-01-23,-0.0042923657364015,3.679789083133045e-05,1.0
2025-01-23,23128.3,23270.8,23090.65,23205.35,23335.08571428572,23348.92641752115,40.688400152906254,260.3571229118002,20.528254424579963,12.996219857175037,0.6161282930435873,-0.1627875805830857,0.3331416489754944,4359.05,64024.0,40224.09,539935.0,5327.13,64343.0,1676697.39,12744041.0,625451.86,6643833.0,1722770.12,13011808.0,0.0,0.0,0.13,657.0,0.0,0.0,29520.49,471108.0,347226.9,5683510.0,27739.96,447005.0,117172.27,1795637.0,111405.22,1826141.0,118759.36,1826051.0,21.24,3.46,1.35,6118.709961,6118.72998,6074.669922,6076.319824,4432250000.0,16.77,17.08,15.67,16.7,2025-01-23,0.0031000981481561,0.0052619518079581,0.0
2025-01-24,23183.9,23347.3,23050.0,23092.2,23297.667857142857,23314.69622851833,38.43961413357573,262.9958998466716,14.095435938168494,16.419878858207056,0.7047994513433797,-0.5775559763456599,-0.3955331070268623,3772.23,55949.0,40261.46,526137.0,3054.46,34133.0,2569365.59,17940973.0,430777.85,5942466.0,2570072.44,17840669.0,0.0,0.0,0.13,657.0,0.0,0.0,32174.37,514879.0,349243.27,5670544.0,30052.69,477673.0,112148.45,1722695.0,114548.45,1859005.0,111769.95,1712377.0,21.09,3.44,1.35,6101.240234,6128.180176,6088.740234,6121.430176,4214250000.0,16.7,17.31,16.12,16.75,2025-01-30,-0.0079322288312148,0.0136344618463675,6.0
2025-01-27,22940.15,23007.45,22786.9,22829.15,23234.9,23249.95673138255,33.76720310902752,266.01762128619504,4.378465205451072,13.000718522733171,0.2933721008798951,-0.668042711141819,-0.4838678038286584,5897.25,84911.0,40890.99,521285.0,5593.96,66033.0,1126092.05,17390734.0,505570.92,6991426.0,1155172.3,17826244.0,0.0,0.0,0.13,657.0,0.0,0.0,33574.74,541201.0,345806.53,5686123.0,33386.41,536634.0,123492.84,1920684.0,115042.61,1895331.0,123160.64,1922196.0,20.85,3.4,1.37,6012.279785,6017.169922,5962.919922,5969.040039,5198750000.0,16.75,18.52,16.75,18.13,2025-01-30,0.0026089628882111,0.0026089628882111,3.0
2025-01-28,22960.45,23137.95,22857.65,22957.25,23182.63571428572,23210.92916719821,37.736306458005394,269.0735054800382,18.87325504099256,12.449052061537373,0.7730684720900505,-0.4477264165118683,-0.0139370090743026,7607.84,108572.0,41984.33,497849.0,7642.08,70140.0,1126243.95,17018105.0,573141.05,7942142.0,1136394.27,17230644.0,0.0,0.0,0.13,657.0,0.0,0.0,123114.73,2051579.0,341759.97,5727346.0,120163.9,2012432.0,124385.66,1974343.0,114478.19,1931285.0,123720.25,1964061.0,20.85,3.42,1.38,6067.700195,6074.540039,5994.629883,6026.970215,4473640000.0,18.13,18.5,16.83,18.2,2025-01-30,0.0017225272152767,0.0017225272152767,2.0
2025-01-29,23026.75,23183.35,22976.5,23163.1,23156.67857142857,23204.55194490512,43.58672638467036,266.00396937432106,46.46165246387532,23.237790903439645,0.6800786042320281,-0.2182244563388233,0.5921374054089202,10423.32,133933.0,45393.37,471698.0,10912.72,99435.0,2764156.82,39028180.0,559617.81,7617066.0,2748475.24,38728359.0,13.05,635.0,0.13,657.0,13.05,635.0,140055.32,2333918.0,348496.61,5802695.0,137539.42,2292041.0,130961.39,2074045.0,116487.13,1970156.0,130734.74,2071126.0,21.06,3.45,1.38,6039.310059,6062.830078,6012.959961,6057.700195,4115310000.0,18.2,19.01,17.29,18.64,2025-01-30,-0.0011616923795151,-0.0011616923795151,1.0
2025-01-30,23169.5,23322.05,23139.2,23249.5,23143.67857142857,23210.545018917768,45.885079425098894,260.064400133298,72.3490772599312,45.89466158826636,0.658408683830032,-0.1307753727961297,0.345281512333024,7536.88,91981.0,45573.26,445500.0,7371.1,79485.0,1264309.09,19517911.0,623873.78,8311557.0,1241889.55,19104900.0,0.0,0.0,0.13,657.0,0.0,0.0,96099.99,1602696.0,354816.37,5822256.0,93231.91,1559265.0,89504.0,1420429.0,120124.72,1997859.0,85158.29,1350212.0,21.12,3.47,1.37,6071.169922,6086.640137,6027.459961,6050.75,4634620000.0,18.64,18.99,17.22,17.39,2025-01-30,-0.0073156520425559,0.003474395217851,0.0
2025-01-31,23296.75,23546.8,23277.4,23508.4,23173.85357142857,23250.2590163954,52.1730578589066,262.7240858380624,94.94670351362048,71.252477745809,1.0733256784744625,-0.0830587957547664,0.908495820232442,7559.86,89148.0,36425.05,222463.0,11707.98,84445.0,3492615.15,54078834.0,270537.01,1600059.0,3528076.17,54610877.0,0.0,0.0,0.13,635.0,0.0,0.0,67708.26,1089045.0,350815.79,5697056.0,67346.58,1111620.0,43453.3,675560.0,20580.29,344100.0,48272.74,745010.0,21.33,3.51,1.38,6040.529785,6120.910156,6030.930176,6096.790039,4843770000.0,17.39,17.94,16.11,16.25,2025-02-06,-0.0127378282378443,0.0087243928874198,6.0
